,ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,age_avg
22323,22324,31,Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,United-States,<=50K,31-40
22324,22325,51,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,51-60
22325,22326,56,Private,Primary/Middle School,5,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,51-60
22326,22327,24,State-gov,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K,19-30
22327,22328,29,Private,High School,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Dominican-Republic,<=50K,19-30
22328,22329,26,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,24,United-States,<=50K,19-30
22329,22330,51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,51-60
22330,22331,32,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22331,22332,47,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
22332,22333,30,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22333,22334,41,Other,High School,7,Widowed,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K,41-50
22334,22335,49,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22335,22336,40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,31-40
22336,22337,62,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,61-70
22337,22338,43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,41-50
22338,22339,76,Private,Primary/Middle School,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,<=50K,Greater than 70
22339,22340,40,Other,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,31-40
22340,22341,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,31-40
22341,22342,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22342,22343,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22343,22344,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K,19-30
22344,22345,20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,19-30
22345,22346,39,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K,31-40
22346,22347,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,42,United-States,<=50K,19-30
22347,22348,28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,19-30
22348,22349,56,Federal-gov,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,51-60
22349,22350,39,Private,High School,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22350,22351,44,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,41-50
22351,22352,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,51-60
22352,22353,54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22353,22354,34,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,United-States,>50K,31-40
22354,22355,42,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,38,United-States,<=50K,41-50
22355,22356,50,Self-emp-inc,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,75,United-States,<=50K,41-50
22356,22357,34,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K,31-40
22357,22358,23,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States,<=50K,19-30
22358,22359,27,Other,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K,19-30
22359,22360,81,Other,Bachelors,13,Widowed,Other-service,Not-in-family,White,Male,0,0,5,United-States,<=50K,Greater than 70
22360,22361,57,Private,Primary/Middle School,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22361,22362,65,Other,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,56,United-States,>50K,61-70
22362,22363,33,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,<=50K,31-40
22363,22364,37,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States,<=50K,31-40
22364,22365,53,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,51-60
22365,22366,27,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
22366,22367,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,41-50
22367,22368,42,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,41-50
22368,22369,58,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22369,22370,20,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,24,United-States,<=50K,19-30
22370,22371,19,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K,19-30
22371,22372,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,31-40
22372,22373,51,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K,51-60
22373,22374,52,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,Germany,<=50K,51-60
22374,22375,53,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,>50K,51-60
22375,22376,50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22376,22377,36,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
22377,22378,30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,United-States,<=50K,19-30
22378,22379,30,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Other,<=50K,19-30
22379,22380,50,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,41-50
22380,22381,76,Private,Primary/Middle School,4,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K,Greater than 70
22381,22382,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,19-30
22382,22383,23,Local-gov,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,35,United-States,<=50K,19-30
22383,22384,51,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,51-60
22384,22385,58,Private,High School,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22385,22386,38,Private,Primary/Middle School,5,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,24,Haiti,<=50K,31-40
22386,22387,45,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,41-50
22387,22388,55,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,51-60
22388,22389,45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,41-50
22389,22390,42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,41-50
22390,22391,44,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,>50K,41-50
22391,22392,60,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,51-60
22392,22393,27,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22393,22394,25,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,19-30
22394,22395,61,Other,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K,61-70
22395,22396,63,Private,Primary/Middle School,4,Widowed,Other-service,Not-in-family,White,Female,0,0,41,United-States,<=50K,61-70
22396,22397,46,Local-gov,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,43,United-States,<=50K,41-50
22397,22398,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22398,22399,37,Private,Some-college,10,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K,31-40
22399,22400,43,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,41-50
22400,22401,46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,41-50
22401,22402,48,Other,High School,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States,<=50K,41-50
22402,22403,61,Self-emp-not-inc,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,90,United-States,<=50K,61-70
22403,22404,44,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,41-50
22404,22405,54,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,51-60
22405,22406,22,Private,Some-college,10,Never-married,"Prof-,specialty",Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22406,22407,47,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,>50K,41-50
22407,22408,18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,Greater than 70
22408,22409,25,Private,High School,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,19-30
22409,22410,24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Iran,<=50K,19-30
22410,22411,37,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,31-40
22411,22412,59,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K,51-60
22412,22413,46,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,41-50
22413,22414,45,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K,41-50
22414,22415,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K,19-30
22415,22416,22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,<=50K,19-30
22416,22417,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22417,22418,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22418,22419,26,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,19-30
22419,22420,22,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K,19-30
22420,22421,29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K,19-30
22421,22422,22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K,19-30
22422,22423,23,Private,High School,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22423,22424,25,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,19-30
22424,22425,59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,51-60
22425,22426,55,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22426,22427,42,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
22427,22428,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,41-50
22428,22429,42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22429,22430,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22430,22431,23,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Guatemala,<=50K,19-30
22431,22432,60,Other,Primary/Middle School,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22432,22433,23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22433,22434,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,51-60
22434,22435,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,41-50
22435,22436,20,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22436,22437,20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,19-30
22437,22438,23,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,45,United-States,<=50K,19-30
22438,22439,30,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K,19-30
22439,22440,45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,>50K,41-50
22440,22441,30,Private,Prof-school,15,Widowed,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K,19-30
22441,22442,17,Private,Primary/Middle School,5,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,Greater than 70
22442,22443,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22443,22444,25,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22444,22445,40,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,31-40
22445,22446,18,Other,High School,6,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K,Greater than 70
22446,22447,58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,51-60
22447,22448,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,19-30
22448,22449,29,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,Jamaica,<=50K,19-30
22449,22450,26,Private,Assoc-voc,11,Divorced,"Prof-,specialty",Unmarried,White,Female,0,0,40,United-States,<=50K,19-30
22450,22451,39,Local-gov,Bachelors,13,Widowed,"Prof-,specialty",Unmarried,Asian-Pac-Islander,Female,0,0,10,Japan,<=50K,31-40
22451,22452,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,31-40
22452,22453,21,Other,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22453,22454,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,<=50K,19-30
22454,22455,25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22455,22456,19,Other,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
22456,22457,44,Private,Some-college,10,Separated,"Prof-,specialty",Unmarried,Black,Female,0,0,40,United-States,<=50K,41-50
22457,22458,35,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,31-40
22458,22459,40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22459,22460,19,Private,High School,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
22460,22461,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,>50K,31-40
22461,22462,32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22462,22463,52,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,<=50K,51-60
22463,22464,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K,31-40
22464,22465,38,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
22465,22466,57,State-gov,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,39,United-States,<=50K,51-60
22466,22467,22,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K,19-30
22467,22468,80,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,Canada,<=50K,Greater than 70
22468,22469,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,19-30
22469,22470,40,Private,High School,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,United-States,<=50K,31-40
22470,22471,36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,31-40
22471,22472,27,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,19-30
22472,22473,52,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,51-60
22473,22474,43,Private,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,0,0,44,United-States,<=50K,41-50
22474,22475,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22475,22476,29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K,19-30
22476,22477,27,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22477,22478,24,Other,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K,19-30
22478,22479,49,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
22479,22480,26,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,19-30
22480,22481,47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K,41-50
22481,22482,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22482,22483,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22483,22484,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22484,22485,23,Private,High School,7,Separated,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K,19-30
22485,22486,25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22486,22487,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,36,United-States,<=50K,19-30
22487,22488,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
22488,22489,63,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K,61-70
22489,22490,25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
22490,22491,28,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
22491,22492,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K,31-40
22492,22493,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,19-30
22493,22494,41,Local-gov,Assoc-voc,11,Divorced,"Prof-,specialty",Unmarried,White,Female,0,0,40,United-States,<=50K,41-50
22494,22495,27,Private,Primary/Middle School,5,Never-married,Other-service,Own-child,White,Male,0,0,50,Mexico,<=50K,19-30
22495,22496,32,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K,31-40
22496,22497,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K,41-50
22497,22498,21,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,30,Nicaragua,<=50K,19-30
22498,22499,60,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K,51-60
22499,22500,47,Private,High School,7,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,36,United-States,<=50K,41-50
22500,22501,54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,51-60
22501,22502,32,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,31-40
22502,22503,61,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,61-70
22503,22504,36,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,70,United-States,<=50K,31-40
22504,22505,38,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K,31-40
22505,22506,59,Private,High School,6,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,<=50K,51-60
22506,22507,43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22507,22508,19,Private,High School,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K,19-30
22508,22509,33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,31-40
22509,22510,28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22510,22511,61,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,<=50K,61-70
22511,22512,23,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,60,United-States,<=50K,19-30
22512,22513,31,Private,Primary/Middle School,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,31-40
22513,22514,38,Self-emp-not-inc,High School,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K,31-40
22514,22515,21,Private,Primary/Middle School,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K,19-30
22515,22516,22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K,19-30
22516,22517,53,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,51-60
22517,22518,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K,31-40
22518,22519,36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,31-40
22519,22520,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K,31-40
22520,22521,23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
22521,22522,31,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,48,United-States,<=50K,31-40
22522,22523,26,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22523,22524,32,Private,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,60,United-States,>50K,31-40
22524,22525,43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,41-50
22525,22526,19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
22526,22527,46,Private,High School,7,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K,41-50
22527,22528,49,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,41-50
22528,22529,31,Private,High School,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,31-40
22529,22530,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
22530,22531,41,Private,Primary/Middle School,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K,41-50
22531,22532,22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,19-30
22532,22533,46,Private,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,41-50
22533,22534,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
22534,22535,25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,19-30
22535,22536,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
22536,22537,54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,51-60
22537,22538,34,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,31-40
22538,22539,34,Other,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
22539,22540,27,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
22540,22541,29,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
